Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-12-19,11.9097,12.0332,11.6876,11.8729,2978892.6720159
2011-12-20,11.7832,11.9832,11.6648,11.9715,4051407.5514665
2011-12-21,11.9023,12.0479,11.8192,11.9185,2402796.6730766
2011-12-22,11.8795,11.9369,11.7685,11.8405,2792289.0619105
2011-12-23,11.8405,11.9369,11.8405,11.9369,2392535.4938491
2011-12-27,11.9405,11.9862,11.887,11.956,3137164.4945246
2011-12-28,11.8987,11.9796,11.8405,11.8795,2600233.9453748
2011-12-29,11.9185,11.9862,11.8133,11.8795,3919626.3243105
2011-12-30,12.0332,12.0332,11.8405,11.8405,5640559.070871
2012-01-02,11.8641,12.028,11.8641,11.9751,3657051.0971547
2012-01-03,12.028,12.0899,11.9023,12.0899,8178521.5556646
2012-01-04,11.9994,12.0436,11.7567,11.7728,10547152.826132
2012-01-05,11.856,11.9751,11.6494,11.9751,5834252.7669149
2012-01-09,11.9943,12.0215,11.806,11.8215,3993280.8131601
2012-01-10,11.8405,11.9449,11.7603,11.8112,6370215.126347
2012-01-11,11.8112,11.856,11.6876,11.745,4323579.0073274
2012-01-12,11.745,12.0089,11.725,11.8987,5549025.7078518
2012-01-13,11.9832,11.9943,11.7068,11.7641,3795330.8898457
2012-01-16,11.803,11.9943,11.7641,11.9023,5004093.9953605
2012-01-17,11.9994,12.2354,11.9751,12.1781,9217688.2825342
2012-01-18,12.2237,12.2943,12.0017,12.0715,5002496.2103629
2012-01-19,12.1479,12.3017,12.0436,12.3017,8946769.2181479
2012-01-20,12.2237,12.5303,12.1553,12.5303,5103722.3490956
2012-01-23,12.34,12.5473,12.2354,12.2626,6961720.5717489
2012-01-24,12.2973,12.3936,12.2237,12.34,3645896.5181455
2012-01-25,12.3656,12.4928,12.2854,12.4127,2583984.1319943
2012-01-26,12.4428,13.029,12.4156,12.8378,10740408.661096
2012-01-27,12.8378,12.9907,12.7643,12.9568,6648123.6502124
2012-01-30,12.9149,12.9716,12.6921,12.7643,3757687.0753008
2012-01-31,12.8752,13.0142,12.8032,12.8032,4911113.7870329
2012-02-01,12.7686,13.2048,12.7686,13.0753,3975703.8183688
2012-02-02,13.221,13.221,12.9981,13.1635,4243598.6497042
2012-02-03,13.1436,13.3158,13.079,13.3158,4920636.585619
2012-02-06,13.221,13.3364,13.1635,13.3364,4187238.3137058
2012-02-07,13.2664,13.3364,13.1217,13.2591,5866174.4714426
2012-02-08,13.0863,13.3701,13.0863,13.2473,5227201.8933487
2012-02-09,12.7804,13.2974,12.7804,13.0142,13037550.271407
2012-02-10,13.029,13.0334,12.845,12.8951,7032696.2210704
2012-02-13,12.9907,13.0253,12.9179,12.9716,2900259.8930588
2012-02-14,13.029,13.221,12.9179,13.029,5192105.0160809
2012-02-15,13.1436,13.1591,12.9568,13.0253,14769982.990501
2012-02-16,12.9907,13.1018,12.8914,12.8914,3910486.9941239
2012-02-17,13.0716,13.1356,13.0371,13.068,6901959.3333853
2012-02-20,13.1356,13.1752,13.0399,13.1436,3750902.9481917
2012-02-21,13.221,13.221,13.0142,13.0142,7225987.4112766
2012-02-22,13.0334,13.0982,12.9334,13.029,5529663.2733143
2012-02-23,12.8914,13.068,12.8752,12.8752,5041242.8365104
2012-02-24,12.9907,13.029,12.8752,12.8752,3589326.7703262
2012-02-27,12.8561,12.9907,12.8378,12.9907,3321334.0321655
2012-02-28,12.9716,13.0253,12.6921,12.7988,4147009.4870074
2012-02-29,12.8951,12.9443,12.684,12.8341,7243242.1294344
2012-03-01,12.7223,12.7643,12.4737,12.684,5882537.1496357
2012-03-02,12.6729,12.684,12.4767,12.6267,6127116.5583584
2012-03-05,12.5693,12.6458,12.4201,12.601,2890626.9492942
2012-03-06,12.4928,12.6458,12.4539,12.6194,5042249.1011047
2012-03-07,12.6194,12.7223,12.4767,12.5693,3871567.6712149
2012-03-08,12.5303,12.7605,12.5002,12.7605,4368898.9889462
2012-03-09,12.715,12.8378,12.6075,12.6458,2281714.4862285
2012-03-12,12.7223,12.7223,12.5158,12.6421,1624799.1225651
2012-03-13,12.6113,12.6458,12.5303,12.5877,3941286.8496107
2012-03-14,12.601,12.9062,12.601,12.8981,10208131.405786
2012-03-15,12.8981,12.9797,12.6547,12.826,8613313.5288619
2012-03-16,12.7723,12.9033,12.7113,12.7223,9899968.3130584
2012-03-19,12.7944,12.826,12.6495,12.6613,20106750.780361
2012-03-20,12.6649,12.7605,12.4347,12.4392,6502148.6530091
2012-03-21,12.4539,12.4928,12.2237,12.2597,10978486.784649
2012-03-22,12.2973,12.2973,11.9994,12.1091,9411739.6104542
2012-03-23,12.2061,12.4156,12.1862,12.4156,10280891.135037
2012-03-26,12.3656,12.4428,12.251,12.4156,3381704.4685537
2012-03-27,12.4847,12.6458,12.4347,12.5303,7511290.6200928
2012-03-28,12.5501,12.6113,12.4274,12.4928,4261459.8462524
2012-03-29,12.4347,12.4811,12.2892,12.3966,7288144.6472282
2012-03-30,12.3936,12.4847,12.3238,12.4539,5820929.27976
2012-04-02,12.3966,12.5569,12.3046,12.4156,4966735.7423897
2012-04-03,12.4473,12.5039,12.3017,12.37,3930668.0385071
2012-04-04,12.32,12.4156,12.2663,12.3017,4442099.2989113
2012-04-05,12.2973,12.3318,12.2325,12.2325,3789003.6612551
2012-04-10,12.0715,12.2626,11.9943,12.0795,3622315.9312141
2012-04-11,12.0795,12.1479,11.9906,12.1479,3976900.4573458
2012-04-12,12.167,12.2973,12.0744,12.2781,3466703.9107951
2012-04-13,12.2973,12.2973,12.0899,12.1135,4662427.730912
2012-04-16,12.1163,12.1744,12.0215,12.1362,4697432.1406225
2012-04-17,12.1135,12.2134,12.0715,12.1517,4285860.4028465
2012-04-18,12.167,12.1832,11.9796,11.9796,5611354.2807478
2012-04-19,11.9943,12.0899,11.956,11.956,4441374.51644
2012-04-20,11.9634,12.0436,11.9222,11.9604,3895968.227809
2012-04-23,12.0979,12.1244,11.9023,11.9751,3258000.5544922
2012-04-24,12.0899,12.1054,11.9369,11.9751,6119706.9154203
2012-04-25,11.9796,12.2017,11.9604,12.1091,4927930.6441104
2012-04-26,12.1091,12.3501,12.1091,12.2465,7345134.5785064
2012-04-27,12.2435,12.4347,12.1479,12.4347,3338780.4845229
2012-04-30,12.4355,12.4473,12.2164,12.2164,2336687.8088671
2012-05-02,12.2818,12.2818,12.1091,12.1862,3043558.770368
2012-05-04,12.1862,12.3017,12.167,12.3017,6833778.1080384
2012-05-07,12.1906,12.2781,12.1479,12.2781,1974749.3922951
2012-05-08,12.1862,12.3017,12.0715,12.0715,3934126.0531872
2012-05-09,12.1289,12.2134,11.956,11.9604,5536921.9765632
2012-05-10,12.0171,12.2061,11.9604,12.2061,3582331.871579
2012-05-11,12.1832,12.251,12.0135,12.251,1735262.4983097
2012-05-14,12.2164,12.2164,11.9531,11.9604,3094410.4876213
2012-05-15,11.9862,12.0332,11.7641,11.7641,4616652.2105918
2012-05-16,11.7567,11.956,11.5038,11.9531,6969228.1215123
2012-05-17,11.9479,11.9479,11.592,11.592,6079743.2530405
2012-05-18,11.3699,11.6876,11.3699,11.6221,2502559.6486966
2012-05-21,11.6876,11.9943,11.653,11.9943,2001541.8670261
2012-05-22,12.0332,12.0332,11.6766,11.725,5005765.2104773
2012-05-23,11.6802,11.725,11.5119,11.5155,3798828.3392193
2012-05-24,11.5729,11.6038,11.1176,11.4581,8694113.8561478
2012-05-25,11.553,11.6876,11.3515,11.4191,3263263.0463569
2012-05-28,11.4581,11.6648,11.4581,11.5729,1591090.618474
2012-05-29,11.5809,11.642,11.3163,11.5729,4290001.0456702
2012-05-30,11.5729,11.5729,11.2538,11.4,7335878.3040561
2012-05-31,11.381,11.6038,11.2397,11.3434,6077632.8170266
2012-06-01,11.378,11.3883,11.1979,11.339,4960178.7047228
2012-06-04,11.3008,11.4125,11.1928,11.4045,1951261.272921
2012-06-05,11.4082,11.4346,11.1928,11.1928,3154949.5413198
2012-06-06,11.3008,11.4956,11.2324,11.4956,6627450.3520682
2012-06-08,11.4956,11.9862,11.3883,11.9185,8610123.3981347
2012-06-11,11.9369,12.2546,11.8825,12.1435,6150642.752609
2012-06-12,12.0715,12.3781,12.0715,12.34,8549162.8011601
2012-06-13,12.34,12.3854,12.1862,12.1862,2996261.6148033
2012-06-14,12.2091,12.2597,12.1597,12.2435,4332015.312115
2012-06-15,12.2435,12.5303,12.1936,12.4767,25936154.439785
2012-06-18,12.6075,12.6075,12.3274,12.3781,6146859.7416614
2012-06-19,12.3781,12.6075,12.3781,12.6075,7779699.4622615
2012-06-20,12.5693,12.6075,12.4347,12.5201,5966318.1958279
2012-06-21,12.4539,12.601,12.4076,12.5076,4748207.7081226
2012-06-22,12.4694,12.5076,12.3811,12.5039,2288441.5010229
2012-06-25,12.4201,12.4473,12.2854,12.2854,4552501.48289
2012-06-26,12.3017,12.4539,12.27,12.32,3828719.8369372
2012-06-27,12.4002,12.7076,12.34,12.7076,5529415.7866168
2012-06-28,12.684,12.684,12.5113,12.6267,9172746.3300468
2012-06-29,12.6959,12.8179,12.6458,12.7988,5408559.3293937
2012-07-02,12.6576,12.8179,12.4928,12.4928,1553200.6770487
2012-07-03,12.5303,12.6458,12.4928,12.5303,3202968.7597218
2012-07-04,12.6039,12.6303,12.4392,12.5303,2110596.4723387
2012-07-05,12.5693,12.7179,12.4928,12.6075,5289833.70544
2012-07-06,12.6458,12.6458,12.5303,12.6267,3260945.918156
2012-07-09,12.5429,12.6113,12.4613,12.5877,4448786.8790122
2012-07-10,12.5877,12.6458,12.5113,12.6458,4075597.3364226
2012-07-11,12.6113,12.7179,12.5201,12.5877,4881831.4873396
2012-07-12,12.5501,12.6385,12.4694,12.5076,5823459.8992329
2012-07-13,12.6039,12.8532,12.5303,12.7988,6346291.8655267
2012-07-16,12.7944,12.9149,12.7369,12.7988,4033051.3815231
2012-07-17,12.7988,12.8642,12.6885,12.7988,3913184.8710902
2012-07-18,12.8378,13.1055,12.7296,13.1055,10926326.923423
2012-07-19,13.1092,13.3504,13.0555,13.2591,9821127.4820972
2012-07-20,13.2974,13.3467,13.1055,13.1783,8317277.2843125
2012-07-23,12.8752,12.9907,12.7348,12.7348,4378953.4759867
2012-07-24,12.7348,13.0099,12.7348,12.9106,7475316.6608477
2012-07-25,12.8951,13.0944,12.8378,12.9334,5260645.233121
2012-07-26,12.9716,13.2511,12.9716,12.9716,5887363.1402372
2012-07-27,13.1018,13.3967,13.0982,13.3555,6847440.189631
2012-07-30,13.3555,13.7371,13.3128,13.7371,7082804.1184141
2012-07-31,13.6387,13.6614,13.4775,13.5658,8073305.7137974
2012-08-01,13.4893,13.596,13.3017,13.3745,3197003.2424582
2012-08-02,13.3364,13.451,13.2783,13.3364,3422312.6842006
2012-08-03,13.2974,13.7371,13.2974,13.7181,2964794.08916
2012-08-06,13.6806,13.9784,13.6423,13.8952,3839301.9329814
2012-08-07,13.9298,13.9335,13.7188,13.904,2973704.9700874
2012-08-08,13.7842,13.9298,13.765,13.9298,2193161.8421157
2012-08-09,13.9489,14.1784,13.9372,14.1754,9054382.4174202
2012-08-10,14.1019,14.2321,13.9975,14.0975,4105696.8861444
2012-08-13,14.0063,14.2519,13.9225,14.0644,3588755.6471781
2012-08-14,14.1174,14.1401,13.9865,14.0571,2837970.7548564
2012-08-16,14.1703,14.2902,14.0725,14.1291,9828501.7697928
2012-08-17,14.1019,14.2321,13.9865,13.9865,2746854.8556622
2012-08-20,13.9865,14.0644,13.6569,13.7371,12975508.619902
2012-08-21,13.796,13.8526,13.7415,13.8144,9318456.1629313
2012-08-22,13.7761,13.7761,13.4893,13.5658,17568941.95489
2012-08-23,13.6423,13.7158,13.5386,13.7158,2612164.979902
2012-08-24,13.6195,13.8915,13.6195,13.8724,12831638.619445
2012-08-27,13.8724,13.9444,13.7614,13.8144,6649701.0379547
2012-08-28,13.8599,13.9703,13.7357,13.7452,6581674.8317479
2012-08-29,13.9328,13.9908,13.4915,13.6879,10060768.035406
2012-08-30,13.6797,13.8467,13.5694,13.7334,4371617.2631677
2012-08-31,13.7084,14.1864,13.696,14.1166,9755113.8050791
2012-09-03,14.0063,14.0519,13.8188,13.8188,3372699.760252
2012-09-04,13.8224,13.9541,13.7357,13.7357,5908040.5178324
2012-09-05,13.7533,14.0923,13.7533,14.0806,3615927.5108574
2012-09-06,14.0968,14.3343,14.0761,14.1372,14917438.828437
2012-09-07,14.207,14.2188,14.0761,14.2188,3569448.9651383
2012-09-10,14.1534,14.3012,14.1166,14.2519,4534886.4132222
2012-09-11,14.2931,14.4188,14.2034,14.4188,2985600.649372
2012-09-12,14.424,14.7468,14.3821,14.6807,7190890.534009
2012-09-13,14.6682,14.7874,14.5873,14.6894,4367113.5491999
2012-09-14,14.8278,14.9013,14.7093,14.8454,5015742.1879478
2012-09-17,14.8322,14.8454,14.6483,14.6807,4055949.3403108
2012-09-18,14.6807,14.8939,14.6365,14.8939,2569980.7363297
2012-09-19,14.8733,14.988,14.6593,14.6593,7329684.3375333
2012-09-20,14.652,14.7874,14.6034,14.7093,5249358.751861
2012-09-21,14.7056,14.9102,14.591,14.8528,9418334.7229977
2012-09-24,14.7218,14.8681,14.6682,14.8476,3376042.1904854
2012-09-25,14.8322,15.0366,14.7874,14.8278,6436455.8928075
2012-09-26,14.7093,14.8248,14.6439,14.6682,8362389.2139272
2012-09-27,14.7012,14.8528,14.5711,14.8528,7289133.2342012
2012-09-28,14.7506,14.8454,14.6578,14.7093,4818534.724726
2012-10-01,14.7093,14.9506,14.652,14.9506,3455722.0285473
2012-10-02,14.9425,15.0564,14.8681,14.9756,4796777.6524174
2012-10-03,14.9138,15.1013,14.8733,14.955,3813421.8954704
2012-10-04,15.0366,15.1013,14.8108,14.8108,3144651.6470328
2012-10-05,14.955,15.1962,14.8528,15.1505,4406734.5376908
2012-10-08,15.0939,15.6044,15.0564,15.4042,7026823.1713641
2012-10-09,15.3675,15.5565,15.1667,15.3226,6387658.8590705
2012-10-10,15.3226,15.5999,15.1425,15.4858,3849072.2182649
2012-10-11,15.4462,15.6403,15.4124,15.6086,2656078.9107228
2012-10-12,15.6044,15.6904,15.4462,15.6293,6105151.4340459
2012-10-15,15.5683,15.6491,15.466,15.5271,3151454.8115803
2012-10-16,15.6491,15.6491,15.3675,15.3845,6741806.883939
2012-10-17,15.3624,15.5271,15.1991,15.5271,7004685.3502901
2012-10-18,15.5219,15.5632,15.4204,15.5271,3029097.1163679
2012-10-19,15.5219,15.5219,15.3307,15.3307,3551092.7951949
2012-10-22,15.3307,15.4462,15.3101,15.3624,4031588.2184103
2012-10-23,15.3624,15.5145,15.2205,15.2205,2946512.7091527
2012-10-24,15.1792,15.4256,15.1792,15.3182,2654009.2692195
2012-10-25,15.2404,15.4286,15.2404,15.4286,2792652.1330547
2012-10-26,15.3425,15.3425,15.0808,15.155,2801202.662472
2012-10-29,15.0609,15.3226,14.9961,15.3182,2056649.8115496
2012-10-30,15.2205,15.4462,15.2205,15.3226,1614690.2428437
2012-10-31,15.3624,15.5145,15.2404,15.2404,2162665.2258241
2012-11-02,15.3624,15.7353,15.2896,15.7102,7193304.2092181
2012-11-05,15.5271,15.9227,15.4491,15.841,4660986.3248716
2012-11-06,15.8124,15.8374,15.5794,15.6044,3242610.1454681
2012-11-07,15.6086,15.7845,15.5514,15.6904,3909344.7478278
2012-11-08,15.7102,15.8904,15.6086,15.8528,4752788.9316605
2012-11-09,15.7801,15.8734,15.7308,15.8124,3386418.9541596
2012-11-12,15.7845,15.9147,15.6536,15.772,3629173.4884423
2012-11-13,15.7183,15.8492,15.6491,15.772,4006430.2437366
2012-11-14,15.8528,16.0588,15.772,15.894,6810251.9137877
2012-11-15,15.7308,15.9315,15.7139,15.8528,2929068.9764294
2012-11-16,15.8904,15.9102,15.7764,15.7911,1935869.5040797
2012-11-19,15.7911,15.9102,15.7911,15.8669,2363613.545666
2012-11-20,15.8698,15.9315,15.8176,15.894,2900697.7541389
2012-11-21,15.8528,16.0169,15.8374,16.0125,6598378.8240128
2012-11-22,16.0051,16.0904,15.9522,15.9522,4103396.0757478
2012-11-23,15.9352,16.1308,15.9352,16.1308,2768345.403835
2012-11-26,16.0412,16.2096,15.9397,15.9397,3659977.4233802
2012-11-27,16.0993,16.1721,16.0007,16.1352,3418475.2805722
2012-11-28,16.1029,16.2008,15.7308,15.7764,7495270.6157887
2012-11-29,15.894,16.0096,15.7353,15.7353,5068055.7084967
2012-11-30,15.772,16.1271,15.5219,16.1271,5541557.592782
2012-12-03,16.0948,16.2949,16.0169,16.2212,3703643.8675034
2012-12-04,16.1558,16.3434,16.1396,16.3398,2706645.066402
2012-12-05,16.3434,16.7934,16.3029,16.7934,5846564.5502076
2012-12-06,16.7559,16.8758,16.589,16.8758,5045632.3258487
2012-12-07,16.8339,16.8339,16.5081,16.5081,3258018.2321136
2012-12-10,16.3434,16.5684,16.2618,16.5486,5128407.1074465
2012-12-11,16.5486,16.6206,16.3721,16.589,4857392.855869
2012-12-12,16.703,16.9118,16.5728,16.8758,4854013.7105761
2012-12-13,16.7934,16.9494,16.711,16.9038,2027140.4224141
2012-12-14,16.8956,17.1568,16.8177,17.1568,3102294.706699
2012-12-17,17.1207,17.4464,17.0869,17.4464,4342163.62653
2012-12-18,17.4884,17.6877,17.3318,17.6877,5958658.3465583
2012-12-19,17.6921,17.8929,17.6149,17.8113,8712527.1384059
2012-12-20,17.6715,18.0392,17.2427,17.431,10726193.133976
2012-12-21,17.2831,17.8635,17.092,17.8635,11784474.808686
2012-12-27,17.77,17.9782,17.6597,17.7825,1931197.1728015
2012-12-28,17.7745,17.9171,17.6634,17.8561,2512271.4618483
2013-01-02,17.9825,18.0598,17.6921,17.9782,2318845.6497571
2013-01-03,17.8635,17.9708,17.7171,17.876,3275918.8633554
2013-01-04,17.6921,17.7745,17.1655,17.2831,5237253.6607553
2013-01-07,17.2626,17.3164,16.8993,16.9905,5806071.9190072
2013-01-08,16.8956,17.2184,16.8141,17.1207,4077253.593552
2013-01-09,17.1568,17.3244,17.0471,17.3244,1946225.8704986
2013-01-10,17.309,17.3648,16.9566,17.1207,4873756.8938792
2013-01-11,17.2302,17.2302,16.6905,16.8097,4051351.7989687
2013-01-14,16.8913,16.8913,16.2212,16.2992,7214812.4350122
2013-01-15,16.225,16.3279,16.0823,16.1396,5809301.4844281
2013-01-16,16.1396,16.6302,16.0588,16.6302,11536493.137781
2013-01-17,16.6302,16.6677,16.4007,16.4654,4861613.7278969
2013-01-18,16.589,16.6265,16.4462,16.4654,5724398.5891949
2013-01-21,16.4654,16.614,16.3808,16.5963,3365572.959254
2013-01-22,16.6265,16.711,16.5567,16.6876,2459178.7661473
2013-01-23,16.6795,16.8758,16.4382,16.5404,7419927.2342011
2013-01-24,16.4698,16.7522,16.3721,16.7074,6187450.2796871
2013-01-25,16.589,16.789,16.3846,16.5081,4880293.5342908
2013-01-28,16.4654,16.5486,16.2662,16.5486,2247720.4205634
2013-01-29,16.5529,16.589,16.3081,16.5235,4303170.873502
2013-01-30,16.5081,16.6177,16.3507,16.3846,3552251.3592954
2013-01-31,16.3352,16.711,16.2705,16.6508,5082611.1898711
2013-02-01,16.6714,16.8141,16.5684,16.6618,2583663.2151778
2013-02-04,16.7522,16.8141,16.3846,16.3846,2648137.5793302
2013-02-05,16.5081,16.5081,16.2662,16.4462,5662584.0271324
2013-02-06,16.5081,16.5081,16.2705,16.3147,3971065.482516
2013-02-07,16.2992,16.4823,16.2743,16.3434,4052548.4379457
2013-02-08,16.4868,16.6993,16.3147,16.6824,5855517.5854626
2013-02-11,16.6876,16.8258,16.6383,16.7522,2355137.8061848
2013-02-12,16.711,16.9118,16.6346,16.7442,2919984.0389235
2013-02-13,16.7522,16.8913,16.6751,16.7522,2412145.4150843
2013-02-14,16.7522,16.7934,16.528,16.5442,1916868.7808693
2013-02-15,16.5323,16.7478,16.4795,16.7317,1593750.4205637
2013-02-18,16.728,16.8258,16.6714,16.7405,1353238.2245457
2013-02-19,16.6824,16.867,16.6824,16.867,2343700.3852356
2013-02-20,16.8758,16.9317,16.6714,16.6905,2834399.8753638
2013-02-21,16.6177,16.6714,16.3971,16.6677,3147406.6363139
2013-02-22,16.6596,16.711,16.4823,16.7074,1991642.3991256
2013-02-25,16.7647,16.8552,16.5934,16.7934,3598448.4228916
2013-02-26,16.5529,16.6949,16.4868,16.4868,4333916.3363081
2013-02-27,16.5323,16.5486,16.3559,16.4265,3766448.3763561
2013-02-28,16.5199,16.5361,16.3507,16.4618,5089966.4401284
2013-03-01,16.4265,16.564,16.3927,16.5567,4211883.6373634
2013-03-04,16.4382,16.6508,16.4382,16.5765,2103242.5818984
2013-03-05,16.6545,16.8339,16.564,16.7971,3587255.7690058
2013-03-06,16.8339,17.309,16.8222,17.3002,9052652.7301717
2013-03-07,17.2831,17.6105,17.2184,17.5692,5561395.9632763
2013-03-08,17.5692,17.6877,17.3699,17.423,4398373.0228391
2013-03-11,17.4185,17.4832,17.2302,17.2427,2888139.8439659
2013-03-12,17.3039,17.3039,17.092,17.1487,5331620.8824426
2013-03-13,17.0391,17.0626,16.9155,16.9494,19283146.326839
2013-03-14,16.9494,17.0795,16.9494,17.0178,8968243.4485165
2013-03-15,16.9979,17.0626,16.9566,16.9766,15489679.746127
2013-03-18,16.9155,17.0391,16.5765,16.6751,7318701.0954686
2013-03-19,16.7442,16.8552,16.6465,16.6876,3403654.634879
2013-03-20,16.8016,16.9729,16.7235,16.7971,5725426.6108616
2013-03-21,16.9523,16.9523,16.6714,16.6905,8324023.3365451
2013-03-22,16.703,16.711,16.511,16.5684,3404263.8329036
2013-03-25,16.6508,16.6905,16.3846,16.3846,3499427.9073643
2013-03-26,16.4941,16.7317,16.3434,16.6949,4008728.3344992
2013-03-27,16.6949,16.8141,16.5081,16.614,3132736.9303098
2013-03-28,16.5081,16.6677,16.4654,16.5081,2675425.0274562
2013-04-02,16.711,16.711,16.3434,16.5846,2211061.1135405
2013-04-03,16.4419,16.5567,16.2212,16.3029,3829860.7234164
2013-04-04,16.3434,16.3846,16.1477,16.2544,3600935.5282198
2013-04-05,16.2618,16.5765,16.1846,16.3398,6963850.045201
2013-04-08,16.5081,16.711,16.4419,16.5486,7867716.3384687
2013-04-09,16.6795,16.789,16.4795,16.5199,7185036.5217409
2013-04-10,16.6618,16.7772,16.5529,16.6795,9826011.9448304
2013-04-11,16.6714,17.1413,16.6714,17.1413,4947978.4264257
2013-04-12,17.1413,17.3773,17.0589,17.3002,6126414.8927764
2013-04-15,17.2795,17.2957,16.936,16.9905,8112809.7580247
2013-04-17,17.0707,17.0707,16.711,16.7934,4804702.6660057
2013-04-18,16.7934,16.8648,16.589,16.589,4977528.6100719
2013-04-19,16.7089,16.8141,16.5486,16.6037,2035045.0387472
2013-04-22,16.7787,16.8913,16.6618,16.7559,2144990.3242075
2013-04-23,16.789,16.9494,16.6714,16.9074,5249663.3508732
2013-04-24,16.9074,17.0869,16.6302,16.8648,3857452.7705547
2013-04-25,16.9155,17.0178,16.8,16.9831,3654694.5342603
2013-04-26,16.9949,17.4031,16.9184,17.3244,4253537.5522981
2013-04-29,17.4759,17.6517,17.3767,17.5906,3396623.0210723
2013-04-30,17.7332,17.7988,17.431,17.7943,5016237.1613428
2013-05-02,17.7943,18.2848,17.7082,18.0825,4807703.7821674
2013-05-06,18.0738,18.3782,17.8855,18.3782,6953187.7199528
2013-05-07,18.3459,18.3871,18.2304,18.3054,3226247.467275
2013-05-08,18.301,18.5628,18.2238,18.4283,3711456.0162792
2013-05-09,18.3871,18.54,18.1414,18.3664,4921623.812775
2013-05-10,18.2238,18.3459,18.098,18.3054,1673201.8093665
2013-05-13,18.2253,18.3459,18.1414,18.3054,3723274.1859938
2013-05-14,18.3054,18.3422,18.0642,18.073,5877787.3087873
2013-05-15,18.3664,18.3664,17.776,18.0097,7376316.5425757
2013-05-16,17.9782,17.9782,17.7082,17.7126,5461521.4826608
2013-05-17,17.6715,17.7664,17.6561,17.7251,5825529.5407362
2013-05-20,17.7479,18.0444,17.6759,17.6759,1802283.7997392
2013-05-21,17.7943,18.0274,17.5928,17.998,3766029.5527142
2013-05-22,18.0392,18.1318,17.8958,17.8958,3420204.9678207
2013-05-23,18.0193,18.5915,17.7811,17.8193,7478283.7815838
2013-05-24,17.998,18.0598,17.9377,18.0355,1869303.7413517
2013-05-27,18.1826,18.3054,18.0428,18.3054,3038067.8292442
2013-05-28,18.2973,18.5386,18.2649,18.3032,2461892.9609179
2013-05-29,18.2238,18.3782,18.1826,18.2649,7929552.6576037
2013-05-31,18.1951,18.7952,18.1951,18.7952,9992758.1470033
2013-06-03,18.7466,18.7555,18.3966,18.4687,5166734.9099522
2013-06-04,18.3871,18.4687,18.0252,18.0812,5992787.0341084
2013-06-05,18.0812,18.14,17.8568,18.0274,5227904.9187477
2013-06-06,18.0678,18.14,17.9569,17.9569,3429915.4211555
